scenario_key,scenario_name,turn,code,name,population_weight,energy_security,food_security,compute_access,distribution_capacity,social_cohesion,cash_stability,capital_surplus,labor_displacement,inequality_pressure,sanction_exposure,conflict_risk,climate_stress,alliance_support,war_burden,military_posture,tax_burden,housing_pressure,youth_unemployment,policing_capacity,elite_cohesion,economic_stress,legitimacy_stress,mobilization_capacity,elite_fragmentation,communal_polarization,domestic_burden,domestic_stage,domestic_stage_index,grievance_pressure,protest_pressure,riot_pressure,civil_conflict_pressure,domestic_diversion_incentive,survival_pressure,war_pressure,gray_zone_probability,proxy_probability,limited_war_probability,likely_mode,adaptation_absorption,structure_credit_gain,capital_share_gain,displacement_bump,displacement_gap_after_buffer,war_drag,M,L,S,dependency_risk,displacement_gap,horizon_turns,support_needed,coercion_capacity,repression_mismatch,relief_support,trigger_bonus,armed_capacity,escalation_probability,cooldown_probability
complement,High automation / high adaptation,1,USA,United States,0.18,0.8173,0.88,0.97,0.4465,0.5831,0.832,0.9221,0.1882,0.3385,0.12,0.1974,0.22,0.7804,0.0053,0.0166,0.3047,0.3245,0.1622,0.6784,0.7309,0.1937,0.2487,0.5612,0.2559,0.2946,0.02,stable,0,0.1329,0.1539,0.2078,0.1449,0.2019,0.0638,0.1113,0.2529,0.0682,0.002,gray_zone,0.0735,0.0756,0.0117,0.0682,0.0276,0.0,0.7875,0.1729,0.6625,0.1052,0.0,9.75,0.1289,0.6806,0.1752,0.0382,0.0191,0.5341,0.1108,0.2362
complement,High automation / high adaptation,1,CHN,China,0.18,0.68,0.7,0.86,0.406,0.6228,0.7988,0.8864,0.1949,0.3802,0.3612,0.2875,0.3,0.4782,0.0022,0.0265,0.3039,0.3638,0.1739,0.7248,0.7201,0.219,0.2944,0.4789,0.3236,0.3279,0.085,grievance,1,0.1564,0.1532,0.2258,0.1715,0.2414,0.099,0.3149,0.4871,0.1476,0.0294,proxy,0.0703,0.0676,0.0104,0.0649,0.0465,0.0,0.7046,0.2353,0.5569,0.1172,0.0,8.11,0.246,0.7315,0.0752,0.035,0.0182,0.5444,0.1255,0.225
complement,High automation / high adaptation,1,EU,European Union,0.16,0.5575,0.8,0.84,0.5989,0.675,0.7792,0.8087,0.1628,0.2763,0.1852,0.1451,0.2,0.7813,0.0113,0.0152,0.3083,0.3638,0.1411,0.6008,0.6972,0.1939,0.2157,0.5441,0.2546,0.2362,0.02,stable,0,0.1236,0.1518,0.1945,0.1202,0.1916,0.0,0.0,0.0,0.0,0.0,none,0.0808,0.083,0.0079,0.0628,0.0,0.0,0.7573,0.1728,0.6371,0.1747,0.0,9.85,0.1524,0.5853,0.195,0.0447,0.0176,0.4092,0.1054,0.2401
complement,High automation / high adaptation,1,JPN,Japan,0.07,0.3223,0.42,0.88,0.5615,0.7183,0.7668,0.7505,0.1718,0.2566,0.14,0.0914,0.18,0.7638,0.0,0.0069,0.3075,0.422,0.1408,0.5752,0.6886,0.2024,0.1964,0.5537,0.2431,0.2024,0.02,stable,0,0.1201,0.1543,0.1861,0.1076,0.1863,0.0,0.0,0.0,0.0,0.0,none,0.0794,0.0824,0.006,0.0618,0.004,0.0,0.6902,0.1654,0.585,0.2379,0.0,9.39,0.1912,0.5547,0.2014,0.0486,0.0173,0.368,0.1035,0.2445
complement,High automation / high adaptation,1,IND,India,0.19,0.4915,0.69,0.63,0.3515,0.6143,0.6211,0.4704,0.1731,0.4218,0.1,0.2406,0.34,0.5834,0.0,0.0134,0.2816,0.3903,0.1828,0.53,0.549,0.2666,0.3369,0.457,0.3866,0.3038,0.02,stable,0,0.2002,0.1938,0.273,0.1944,0.2775,0.0,0.0,0.0,0.0,0.0,none,0.0537,0.057,0.0,0.0531,0.0624,0.0,0.597,0.2307,0.474,0.2274,0.0,7.41,0.307,0.5342,0.2265,0.0376,0.0149,0.4224,0.1573,0.1547
complement,High automation / high adaptation,1,SAU,Saudi Arabia,0.03,0.96,0.28,0.58,0.3877,0.576,0.7746,0.7312,0.13,0.3271,0.18,0.2898,0.43,0.6196,0.0,0.0156,0.2987,0.4002,0.1478,0.6112,0.6849,0.2161,0.2906,0.3666,0.3033,0.3214,0.02,stable,0,0.1624,0.1425,0.2196,0.1603,0.2328,0.0,0.0,0.0,0.0,0.0,none,0.0632,0.0647,0.0054,0.04,0.0,0.0,0.6463,0.2278,0.5147,0.3281,0.0,7.81,0.3003,0.6087,0.0793,0.0352,0.0112,0.4353,0.1295,0.2016
complement,High automation / high adaptation,1,RUS,Russia,0.04,0.88,0.74,0.52,0.2447,0.484,0.5613,0.5866,0.1233,0.4603,0.7831,0.457,0.26,0.2765,0.0035,0.0471,0.2844,0.41,0.1799,0.6276,0.487,0.2752,0.4857,0.3069,0.5633,0.4802,0.085,grievance,1,0.2572,0.1948,0.3506,0.2693,0.3588,0.2169,0.1986,0.2736,0.2047,0.0078,proxy,0.0462,0.0436,0.0009,0.0433,0.0325,0.0,0.5804,0.3444,0.4113,0.2922,0.0,5.8,0.4293,0.6482,0.1388,0.0216,0.0121,0.5426,0.208,0.1228
complement,High automation / high adaptation,1,BRA,Brazil,0.05,0.79,0.91,0.54,0.3186,0.5537,0.6333,0.4409,0.1436,0.4107,0.08,0.2128,0.38,0.4417,0.0,0.0077,0.2756,0.3524,0.1742,0.4044,0.5083,0.255,0.3571,0.4152,0.4031,0.3209,0.02,stable,0,0.2137,0.2014,0.2956,0.1898,0.2852,0.0,0.0,0.0,0.0,0.0,none,0.0495,0.051,0.0,0.0436,0.0431,0.0,0.631,0.2135,0.5097,0.1415,0.0,7.62,0.2583,0.397,0.3391,0.0305,0.0122,0.3052,0.1683,0.1245
complement,High automation / high adaptation,2,USA,United States,0.18,0.8173,0.88,0.97,0.4529,0.5816,0.8191,0.9232,0.2815,0.3436,0.1205,0.1954,0.22,0.7795,0.005,0.0309,0.3048,0.3327,0.1595,0.6776,0.7365,0.2157,0.2506,0.5603,0.2547,0.2985,0.085,grievance,1,0.1488,0.1669,0.2191,0.1496,0.2091,0.0642,0.1107,0.2517,0.0677,0.002,gray_zone,0.0738,0.0758,0.0117,0.0932,0.1201,0.0033,0.7851,0.1975,0.6444,0.1044,0.0,9.59,0.1616,0.6802,0.1786,0.0384,0.0667,0.5354,0.1206,0.2298
complement,High automation / high adaptation,2,CHN,China,0.18,0.6794,0.7,0.86,0.412,0.6194,0.7788,0.8935,0.2848,0.3867,0.3621,0.3009,0.3,0.4763,0.0037,0.0474,0.3045,0.3743,0.175,0.7212,0.7174,0.245,0.3008,0.4787,0.3264,0.3385,0.0714,grievance,1,0.1762,0.1821,0.2418,0.1845,0.2727,0.0995,0.3214,0.4964,0.152,0.0309,proxy,0.0708,0.0679,0.0106,0.0899,0.1355,0.0015,0.7056,0.2547,0.5469,0.1176,0.0,7.98,0.2561,0.7301,0.0871,0.0352,0.0654,0.5473,0.1063,0.2161
complement,High automation / high adaptation,2,EU,European Union,0.16,0.5586,0.8,0.84,0.6077,0.6771,0.7686,0.8164,0.2506,0.2781,0.1852,0.1419,0.2,0.7827,0.0093,0.0198,0.3086,0.3699,0.1336,0.6,0.7011,0.2145,0.2179,0.5428,0.2543,0.2404,0.02,stable,0,0.139,0.1644,0.2057,0.1261,0.1982,0.0,0.0,0.0,0.0,0.0,none,0.0814,0.0835,0.0081,0.0878,0.0775,0.0077,0.7595,0.1883,0.6291,0.173,0.0,9.8,0.1585,0.585,0.1982,0.045,0.0659,0.4123,0.1145,0.2338
complement,High automation / high adaptation,2,JPN,Japan,0.07,0.3248,0.42,0.88,0.5732,0.7216,0.7568,0.7606,0.2586,0.2591,0.14,0.0874,0.18,0.7678,0.0,0.0127,0.3076,0.4282,0.1338,0.5744,0.6928,0.2206,0.1966,0.5529,0.2418,0.202,0.02,stable,0,0.1331,0.1656,0.1947,0.1109,0.1918,0.0,0.0,0.0,0.0,0.0,none,0.0803,0.0831,0.0063,0.0868,0.0889,0.0,0.6934,0.1804,0.5789,0.2339,0.0,9.36,0.1955,0.5543,0.2005,0.0492,0.0643,0.3671,0.1109,0.2397
complement,High automation / high adaptation,2,IND,India,0.19,0.4936,0.69,0.63,0.3644,0.6148,0.6061,0.4805,0.2511,0.4289,0.1,0.2454,0.34,0.5878,0.0,0.025,0.2818,0.4021,0.1862,0.5292,0.5433,0.2866,0.3397,0.4577,0.3906,0.3071,0.02,stable,0,0.215,0.2064,0.2847,0.2008,0.2856,0.0,0.0,0.0,0.0,0.0,none,0.0545,0.0576,0.0,0.0781,0.139,0.0,0.6002,0.2467,0.469,0.2239,0.0,7.38,0.3125,0.5339,0.2309,0.0403,0.0619,0.4235,0.1694,0.1509
complement,High automation / high adaptation,2,SAU,Saudi Arabia,0.03,0.96,0.28,0.58,0.3955,0.5785,0.7644,0.7403,0.1949,0.3284,0.18,0.2929,0.43,0.6192,0.0,0.029,0.2989,0.4105,0.1408,0.6104,0.6859,0.231,0.2912,0.3657,0.3032,0.3225,0.085,grievance,1,0.1742,0.1529,0.2282,0.1644,0.2377,0.0,0.0,0.0,0.0,0.0,none,0.0639,0.0652,0.0057,0.065,0.06,0.0,0.6448,0.2475,0.5034,0.3267,0.0,7.7,0.3285,0.6083,0.0798,0.0356,0.0582,0.4357,0.1377,0.1973
complement,High automation / high adaptation,2,RUS,Russia,0.04,0.88,0.74,0.52,0.2494,0.4819,0.5369,0.5956,0.1915,0.4654,0.7831,0.478,0.26,0.2728,0.0029,0.0741,0.2852,0.4188,0.1867,0.624,0.4675,0.2993,0.4942,0.3081,0.5732,0.4914,0.0714,grievance,1,0.2768,0.224,0.3683,0.2862,0.3913,0.2221,0.2073,0.2838,0.2155,0.0084,proxy,0.0466,0.0438,0.0012,0.0683,0.0999,0.0024,0.5815,0.3614,0.4052,0.2929,0.0,5.69,0.4378,0.6468,0.1527,0.0218,0.0606,0.547,0.1341,0.1168
complement,High automation / high adaptation,2,BRA,Brazil,0.05,0.79,0.91,0.54,0.3273,0.5534,0.6211,0.4515,0.2121,0.4161,0.08,0.2192,0.38,0.4433,0.0,0.0145,0.2758,0.3639,0.1766,0.4036,0.5028,0.2726,0.3598,0.4155,0.4066,0.3246,0.02,stable,0,0.2277,0.2134,0.3068,0.1961,0.2925,0.0,0.0,0.0,0.0,0.0,none,0.0501,0.0515,0.0,0.0686,0.1105,0.0,0.6329,0.2278,0.504,0.1401,0.0,7.57,0.2651,0.3966,0.3435,0.0309,0.0592,0.3066,0.1804,0.1207
complement,High automation / high adaptation,3,USA,United States,0.18,0.8173,0.88,0.97,0.4593,0.5757,0.8008,0.9235,0.3497,0.3534,0.1205,0.1972,0.22,0.7787,0.0041,0.0409,0.3055,0.3436,0.1495,0.6748,0.7404,0.236,0.2559,0.5576,0.2553,0.3075,0.0714,grievance,1,0.1561,0.182,0.2228,0.156,0.2377,0.0654,0.1117,0.2538,0.0683,0.002,gray_zone,0.0741,0.076,0.0118,0.0682,0.1879,0.0031,0.7844,0.2113,0.635,0.1097,0.0,9.5,0.1678,0.6791,0.186,0.0385,0.0197,0.5362,0.1063,0.2276
complement,High automation / high adaptation,3,CHN,China,0.18,0.6794,0.7,0.78,0.418,0.6126,0.7539,0.8988,0.3478,0.3975,0.4221,0.3168,0.3,0.4742,0.003,0.0643,0.3051,0.3873,0.1654,0.7218,0.7137,0.2628,0.3111,0.4518,0.3413,0.3524,0.06,grievance,1,0.184,0.1797,0.2462,0.1887,0.2819,0.1064,0.3253,0.5016,0.1547,0.0319,proxy,0.0711,0.068,0.0108,0.063,0.1978,0.0024,0.6975,0.2756,0.5295,0.1172,0.0,7.78,0.2687,0.7303,0.0739,0.0354,0.0181,0.5524,0.1049,0.2139
complement,High automation / high adaptation,3,EU,European Union,0.16,0.5596,0.8,0.84,0.6166,0.6756,0.7532,0.8222,0.3134,0.2843,0.1852,0.142,0.2,0.7841,0.0076,0.0236,0.3088,0.3785,0.1163,0.6,0.705,0.2284,0.2184,0.5394,0.254,0.2422,0.02,stable,0,0.141,0.1627,0.2043,0.1251,0.2027,0.0,0.0,0.0,0.0,0.0,none,0.082,0.0839,0.0084,0.0628,0.1391,0.0063,0.7596,0.2011,0.6212,0.1816,0.0,9.74,0.1656,0.585,0.1966,0.0453,0.0187,0.4123,0.1157,0.2347
complement,High automation / high adaptation,3,JPN,Japan,0.07,0.3272,0.42,0.88,0.5861,0.722,0.7422,0.7704,0.3205,0.2657,0.14,0.0867,0.18,0.7727,0.0,0.0177,0.3077,0.4368,0.1168,0.5744,0.6971,0.2341,0.197,0.5499,0.2415,0.2028,0.02,stable,0,0.1345,0.1637,0.1929,0.1099,0.196,0.0,0.0,0.0,0.0,0.0,none,0.0811,0.0837,0.0066,0.0618,0.1491,0.0,0.6942,0.1942,0.5717,0.2524,0.0,9.31,0.2043,0.5543,0.1984,0.0518,0.0173,0.3671,0.1117,0.2422
complement,High automation / high adaptation,3,IND,India,0.19,0.4957,0.69,0.63,0.3775,0.6123,0.5869,0.4892,0.3042,0.4397,0.1,0.2529,0.34,0.5923,0.0,0.0351,0.2819,0.416,0.1799,0.5292,0.5375,0.3021,0.3427,0.4561,0.3954,0.3117,0.02,stable,0,0.2187,0.2061,0.2862,0.203,0.2924,0.0,0.0,0.0,0.0,0.0,none,0.0552,0.0582,0.0,0.0531,0.1908,0.0,0.6031,0.2588,0.4656,0.2204,0.0,7.35,0.3158,0.5339,0.2339,0.041,0.0149,0.4253,0.1725,0.1506
complement,High automation / high adaptation,3,SAU,Saudi Arabia,0.03,0.96,0.28,0.58,0.4033,0.5787,0.7512,0.749,0.2349,0.3323,0.18,0.2982,0.43,0.6188,0.0,0.0407,0.2995,0.4223,0.1261,0.6076,0.6856,0.2442,0.2951,0.3631,0.3042,0.3286,0.0714,grievance,1,0.1774,0.1654,0.2291,0.1705,0.2635,0.0,0.0,0.0,0.0,0.0,none,0.0645,0.0656,0.006,0.04,0.0987,0.0,0.6469,0.2552,0.5012,0.3253,0.0,7.68,0.3286,0.6073,0.0844,0.0359,0.0112,0.4367,0.0967,0.1969
complement,High automation / high adaptation,3,RUS,Russia,0.04,0.88,0.74,0.52,0.254,0.4772,0.5088,0.6042,0.2348,0.4734,0.7831,0.5013,0.26,0.2689,0.0023,0.0977,0.2858,0.4292,0.1834,0.6246,0.4482,0.3141,0.4983,0.3068,0.5831,0.4986,0.06,grievance,1,0.2811,0.2241,0.3718,0.2906,0.3993,0.2259,0.211,0.2881,0.2198,0.0087,proxy,0.047,0.044,0.0014,0.0433,0.1424,0.002,0.5822,0.3735,0.4007,0.2936,0.0,5.6,0.4427,0.647,0.1584,0.0219,0.0157,0.5518,0.1342,0.1157
complement,High automation / high adaptation,3,BRA,Brazil,0.05,0.79,0.91,0.54,0.3361,0.5506,0.6054,0.4617,0.2557,0.4245,0.08,0.228,0.38,0.445,0.0,0.0204,0.2759,0.3771,0.1692,0.4036,0.4973,0.2852,0.3624,0.4138,0.4107,0.3291,0.02,stable,0,0.23,0.212,0.3075,0.1979,0.2982,0.0,0.0,0.0,0.0,0.0,none,0.0507,0.0519,0.0,0.0436,0.1531,0.0,0.6346,0.2381,0.5001,0.1388,0.0,7.53,0.2693,0.3966,0.3462,0.0312,0.0122,0.3086,0.1824,0.1206
complement,High automation / high adaptation,4,USA,United States,0.18,0.8173,0.88,0.97,0.4657,0.5458,0.7585,0.9208,0.4179,0.368,0.1214,0.2154,0.22,0.7777,0.0048,0.0519,0.306,0.3573,0.1389,0.6754,0.7441,0.2545,0.2588,0.5541,0.2569,0.3147,0.12,protest,2,0.1692,0.1916,0.2326,0.1578,0.2449,0.0663,0.1114,0.2531,0.0679,0.002,gray_zone,0.0742,0.076,0.0118,0.0682,0.2559,0.0025,0.7797,0.2363,0.6156,0.1089,0.0,9.27,0.2008,0.6794,0.1894,0.0385,0.0496,0.5382,0.1122,0.2222
complement,High automation / high adaptation,4,CHN,China,0.18,0.6776,0.7,0.78,0.424,0.6015,0.7221,0.9018,0.4108,0.4127,0.4221,0.3394,0.3,0.4728,0.0061,0.0806,0.3055,0.4028,0.1553,0.7223,0.7098,0.2822,0.3154,0.4483,0.3463,0.3629,0.0354,stable,0,0.1984,0.1899,0.2581,0.1932,0.2907,0.1075,0.3291,0.5068,0.1575,0.033,proxy,0.0713,0.0681,0.011,0.063,0.2604,0.002,0.6978,0.2917,0.5213,0.1178,0.0,7.65,0.2745,0.7305,0.0806,0.0355,0.048,0.557,0.1111,0.2076
complement,High automation / high adaptation,4,EU,European Union,0.16,0.4806,0.8,0.84,0.6254,0.6704,0.733,0.8262,0.3757,0.2946,0.1852,0.1453,0.2,0.7854,0.0063,0.027,0.309,0.3895,0.0986,0.6,0.7087,0.244,0.2204,0.5354,0.2547,0.247,0.02,stable,0,0.1523,0.171,0.2124,0.1272,0.2084,0.0,0.0,0.0,0.0,0.0,none,0.0825,0.0842,0.0086,0.0623,0.2005,0.0052,0.7449,0.2178,0.5991,0.2058,0.0,9.53,0.1884,0.585,0.1974,0.0455,0.0483,0.4134,0.1228,0.2302
complement,High automation / high adaptation,4,JPN,Japan,0.07,0.2297,0.42,0.88,0.5992,0.7189,0.7227,0.7781,0.3817,0.2765,0.14,0.0891,0.18,0.7777,0.0,0.022,0.3078,0.4478,0.0992,0.5744,0.7012,0.2494,0.1987,0.5463,0.2421,0.2066,0.02,stable,0,0.1455,0.1719,0.2006,0.112,0.2014,0.0,0.0,0.0,0.0,0.0,none,0.0818,0.0843,0.0069,0.0612,0.2087,0.0,0.6772,0.2127,0.5474,0.2943,0.0,9.09,0.2323,0.5543,0.1986,0.0523,0.0471,0.368,0.1185,0.238
complement,High automation / high adaptation,4,IND,India,0.19,0.4279,0.69,0.63,0.3907,0.6069,0.5635,0.4961,0.3568,0.454,0.1,0.2632,0.34,0.5968,0.0,0.0439,0.2821,0.4319,0.173,0.5292,0.5313,0.3191,0.3468,0.454,0.4011,0.3187,0.02,stable,0,0.2314,0.2157,0.2968,0.2081,0.3003,0.0,0.0,0.0,0.0,0.0,none,0.0559,0.0587,0.0,0.0526,0.2422,0.0,0.5911,0.2754,0.4488,0.2413,0.0,7.19,0.3358,0.5339,0.2389,0.0415,0.0447,0.4279,0.1837,0.1465
complement,High automation / high adaptation,4,SAU,Saudi Arabia,0.03,0.96,0.28,0.58,0.4112,0.5765,0.7343,0.7571,0.2748,0.339,0.18,0.3555,0.43,0.6178,0.0,0.0518,0.3,0.4356,0.1108,0.6082,0.6855,0.2548,0.2959,0.36,0.3057,0.3413,0.045,stable,0,0.1872,0.172,0.2384,0.1742,0.2682,0.0,0.0,0.0,0.0,0.0,none,0.065,0.0659,0.0063,0.04,0.1376,0.0,0.6494,0.2684,0.4965,0.3239,0.0,7.52,0.3367,0.6075,0.0938,0.0362,0.0412,0.4478,0.1004,0.1924
complement,High automation / high adaptation,4,RUS,Russia,0.04,0.88,0.74,0.52,0.2587,0.4699,0.4772,0.6112,0.278,0.4845,0.7831,0.5271,0.26,0.2647,0.0019,0.1185,0.2863,0.4413,0.1795,0.6251,0.429,0.3304,0.5034,0.3049,0.5936,0.5082,0.0354,stable,0,0.2943,0.2341,0.3843,0.2979,0.4083,0.2343,0.2172,0.2952,0.2266,0.0092,proxy,0.0472,0.044,0.0017,0.0433,0.1851,0.0016,0.5831,0.386,0.3964,0.2943,0.0193,5.45,0.456,0.6472,0.1659,0.022,0.0482,0.5573,0.1417,0.1118
complement,High automation / high adaptation,4,BRA,Brazil,0.05,0.79,0.91,0.54,0.345,0.5453,0.5863,0.4705,0.2992,0.4359,0.08,0.239,0.38,0.4466,0.0,0.0257,0.2761,0.392,0.1616,0.4036,0.4916,0.2992,0.366,0.4115,0.4156,0.3357,0.02,stable,0,0.2412,0.2205,0.317,0.2025,0.3047,0.0,0.0,0.0,0.0,0.0,none,0.0512,0.0522,0.0,0.0436,0.1958,0.0,0.6359,0.2501,0.4952,0.1374,0.0,7.47,0.276,0.3966,0.3506,0.0315,0.0422,0.3113,0.1927,0.1175
complement,High automation / high adaptation,5,USA,United States,0.18,0.8173,0.88,0.97,0.473,0.5334,0.7303,0.9163,0.4861,0.3855,0.1214,0.2239,0.22,0.7766,0.004,0.0595,0.307,0.3729,0.1264,0.6734,0.7462,0.2814,0.2697,0.5467,0.2601,0.3397,0.0858,grievance,1,0.1842,0.2109,0.2448,0.1669,0.2783,0.0695,0.1127,0.256,0.0705,0.002,gray_zone,0.0736,0.0919,0.0117,0.0682,0.3089,0.003,0.7809,0.2504,0.6079,0.1081,0.0131,9.16,0.2079,0.6785,0.2078,0.0432,0.0197,0.5447,0.0793,0.2177
complement,High automation / high adaptation,5,CHN,China,0.18,0.6776,0.7,0.78,0.4308,0.5887,0.6879,0.9023,0.4737,0.4307,0.4221,0.3616,0.3,0.4703,0.005,0.0936,0.3058,0.4201,0.1407,0.7233,0.7058,0.3021,0.3202,0.4435,0.3519,0.3754,0.0297,stable,0,0.207,0.1793,0.2645,0.1957,0.2797,0.1194,0.3311,0.5088,0.1587,0.0337,proxy,0.0713,0.0828,0.0111,0.063,0.3086,0.004,0.6975,0.3086,0.5123,0.1176,0.043,7.41,0.3062,0.7309,0.088,0.0399,0.0183,0.5634,0.1627,0.2065
complement,High automation / high adaptation,5,EU,European Union,0.16,0.4816,0.8,0.84,0.6353,0.6637,0.7094,0.828,0.4381,0.3072,0.1852,0.151,0.2,0.7866,0.0051,0.03,0.3092,0.402,0.0763,0.6,0.7121,0.2598,0.223,0.5303,0.2561,0.2534,0.02,stable,0,0.1574,0.1717,0.2147,0.1279,0.2146,0.0,0.0,0.0,0.0,0.0,none,0.0828,0.1027,0.0087,0.0623,0.2438,0.0043,0.746,0.2319,0.5916,0.204,0.0,9.46,0.1947,0.585,0.1987,0.0511,0.0182,0.415,0.1261,0.2319
complement,High automation / high adaptation,5,JPN,Japan,0.07,0.2322,0.42,0.88,0.6133,0.7143,0.7,0.7837,0.4429,0.2894,0.14,0.0937,0.18,0.7826,0.0,0.0257,0.3079,0.4602,0.0769,0.5744,0.705,0.2649,0.201,0.5415,0.2434,0.2119,0.02,stable,0,0.1502,0.1725,0.2024,0.1126,0.2071,0.0,0.0,0.0,0.0,0.0,none,0.0824,0.1032,0.0072,0.0612,0.2501,0.0,0.6798,0.2262,0.5422,0.2893,0.0,9.06,0.2362,0.5543,0.1991,0.0581,0.0171,0.3695,0.1214,0.2401
complement,High automation / high adaptation,5,IND,India,0.19,0.43,0.69,0.63,0.4048,0.5998,0.5368,0.5011,0.4094,0.4704,0.1,0.2755,0.34,0.6012,0.0,0.0518,0.2823,0.4492,0.1629,0.5292,0.5248,0.3365,0.3516,0.4511,0.4075,0.3272,0.02,stable,0,0.2384,0.2181,0.3019,0.2119,0.3086,0.0,0.0,0.0,0.0,0.0,none,0.0564,0.072,0.0,0.0526,0.281,0.0,0.5935,0.2896,0.4442,0.2376,0.0046,7.13,0.3438,0.5339,0.2444,0.0456,0.0158,0.4311,0.1901,0.146
complement,High automation / high adaptation,5,SAU,Saudi Arabia,0.03,0.96,0.28,0.58,0.4198,0.5737,0.7153,0.7639,0.3148,0.3467,0.18,0.3643,0.43,0.6167,0.0,0.0616,0.3004,0.4497,0.0909,0.6093,0.686,0.2644,0.2962,0.3559,0.3072,0.3439,0.085,grievance,1,0.1885,0.1571,0.2378,0.1724,0.2515,0.0,0.0,0.0,0.0,0.0,none,0.0655,0.0806,0.0065,0.04,0.1622,0.0,0.6485,0.282,0.4892,0.3225,0.0,7.44,0.3531,0.6079,0.0919,0.0407,0.0112,0.4499,0.1482,0.1949
complement,High automation / high adaptation,5,RUS,Russia,0.04,0.88,0.74,0.52,0.2639,0.4612,0.4426,0.6164,0.3213,0.4974,0.7831,0.5547,0.26,0.2602,0.0016,0.1369,0.2866,0.4547,0.1724,0.6261,0.41,0.3464,0.5085,0.3022,0.6044,0.5183,0.085,grievance,1,0.3012,0.223,0.3907,0.3025,0.3972,0.2613,0.2209,0.2981,0.2284,0.0095,proxy,0.0474,0.0535,0.0019,0.0433,0.2185,0.0013,0.5801,0.4061,0.3865,0.2951,0.0574,5.2,0.5025,0.6476,0.1728,0.025,0.0209,0.5634,0.2549,0.1107
complement,High automation / high adaptation,5,BRA,Brazil,0.05,0.79,0.91,0.54,0.3546,0.5388,0.5645,0.4776,0.3428,0.4489,0.08,0.2518,0.38,0.448,0.0,0.0305,0.2763,0.4081,0.1511,0.4036,0.4857,0.3134,0.3701,0.4086,0.421,0.3435,0.085,grievance,1,0.2464,0.2217,0.3207,0.2057,0.3116,0.0,0.0,0.0,0.0,0.0,none,0.0516,0.0639,0.0,0.0436,0.2273,0.0,0.6338,0.2693,0.4842,0.136,0.0,7.35,0.3048,0.3966,0.3554,0.0351,0.0122,0.3144,0.1976,0.1174
complement,High automation / high adaptation,6,USA,United States,0.18,0.8173,0.88,0.97,0.4794,0.4948,0.6765,0.9099,0.5544,0.4098,0.1214,0.2489,0.22,0.7753,0.0032,0.0661,0.3077,0.3921,0.1167,0.6748,0.7481,0.3038,0.2748,0.542,0.2646,0.3524,0.12,protest,2,0.2021,0.2103,0.2594,0.1694,0.2682,0.0805,0.112,0.2546,0.0694,0.002,gray_zone,0.0735,0.0753,0.0115,0.0682,0.394,0.0025,0.7758,0.2762,0.5886,0.1073,0.075,8.75,0.2706,0.6791,0.2153,0.0381,0.0596,0.5488,0.1244,0.2075
complement,High automation / high adaptation,6,CHN,China,0.18,0.6776,0.7,0.78,0.4368,0.5705,0.6472,0.9007,0.5367,0.4548,0.4221,0.3881,0.3,0.4675,0.0041,0.1053,0.306,0.4407,0.1296,0.7236,0.7012,0.3262,0.3276,0.4386,0.3591,0.3927,0.025,stable,0,0.2268,0.193,0.2818,0.2029,0.2916,0.1356,0.338,0.5176,0.1635,0.0353,proxy,0.0713,0.0679,0.0111,0.063,0.3865,0.0033,0.6964,0.3292,0.5011,0.1173,0.1,7.09,0.3513,0.731,0.1003,0.0354,0.0582,0.57,0.1796,0.1955
complement,High automation / high adaptation,6,EU,European Union,0.16,0.4692,0.8,0.84,0.6442,0.6473,0.6659,0.8279,0.5004,0.3261,0.1852,0.1852,0.23,0.7939,0.0311,0.0439,0.3094,0.4186,0.0584,0.6,0.7148,0.2817,0.2279,0.5251,0.2591,0.2644,0.02,stable,0,0.1748,0.1842,0.2283,0.1349,0.2238,0.0,0.0,0.0,0.0,0.0,none,0.083,0.0846,0.0088,0.0623,0.324,0.0035,0.7417,0.2594,0.5722,0.2109,0.0,9.17,0.2246,0.585,0.2045,0.0456,0.058,0.4182,0.1381,0.2214
complement,High automation / high adaptation,6,JPN,Japan,0.07,0.2346,0.42,0.88,0.6264,0.704,0.6709,0.7873,0.5042,0.3086,0.14,0.1025,0.18,0.7874,0.0,0.0291,0.308,0.4759,0.0587,0.5744,0.7083,0.2846,0.2055,0.5366,0.2462,0.2216,0.02,stable,0,0.1663,0.1842,0.2151,0.1168,0.2154,0.0,0.0,0.0,0.0,0.0,none,0.083,0.0852,0.0074,0.0612,0.3286,0.0,0.6817,0.2425,0.5349,0.2842,0.0,8.99,0.2439,0.5543,0.2039,0.0529,0.0571,0.3723,0.1321,0.23
complement,High automation / high adaptation,6,IND,India,0.19,0.4322,0.65,0.63,0.4182,0.5882,0.5049,0.5042,0.462,0.4919,0.1,0.2929,0.42,0.6055,0.0,0.0588,0.2824,0.4708,0.1556,0.5292,0.5177,0.3621,0.3582,0.4479,0.4152,0.3397,0.02,stable,0,0.2582,0.2327,0.3185,0.2258,0.3206,0.0,0.0,0.0,0.0,0.0,none,0.0569,0.0595,0.0,0.0526,0.3456,0.0,0.5912,0.3138,0.432,0.2339,0.0439,6.89,0.379,0.5339,0.2537,0.042,0.0583,0.4356,0.209,0.1382
